bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher23158,The Age of Access: The New Culture of Hypercapitalism  Where All of Life Is a Paid-For Experience,Jeremy Rifkin/Ralph Fowler,3.82,1585420824,9781585420827,eng,320,228,12,3/5/2001,"Tarcher"
22128,Patriots (The Coming Collapse),James Wesley, Rawles,3.63,156384155X,9781563841552,eng,342,38,4,1/15/1999,Huntington House Publishers
12960,Much Ado About Nothing,William Shakespeare/David L. Stevenson,4.07,0451526813,9780451526816,eng,166,1230,62,7/1/1998,Signet Classic
1934,Little Women,Louisa May Alcott,4.07,0451529308,9780451529305,eng,449,1479727,18458,4/6/2004,Signet Classics
3837,Don Quixote,Miguel de Cervantes Saavedra/Walter Starkie,3.87,0451528905,9780451528902,en-US,544,71,5,6/3/2003,Signet Classics
7592,A Portrait of the Artist as a Young Man,James Joyce/Langdon Hammer,3.61,0451530152,9780451530158,eng,256,419,46,6/6/2006,Signet Classics
15638,Cyrano de Bergerac,Edmond Rostand/Eteel Lawson/Lowell Bair,4.06,0451528921,9780451528926,eng,240,62116,1119,8/5/2003,Signet Classics
16604,Paradise Lost and Paradise Regained,John Milton/Christopher Ricks/Susanne Woods,4.08,0451527925,9780451527929,en-US,357,329,29,11/1/2001,Signet Classics
16641,The Sorrows of Young Werther and Selected Writings,Johann Wolfgang von Goethe/Catherine Hutter/Marcelle Clements,3.80,0451529626,9780451529626,eng,255,971,38,7/5/2005,Signet Classics
17184,The Invisible Man,H.G. Wells,3.64,0451528522,9780451528520,eng,192,109551,3892,9/3/2002,Signet Classics
19179,Beowulf,Unknown/Burton Raffel,3.44,0451527402,9780451527400,eng,160,2753,150,9/1/1999,Signet Classics
22461,The Origin of Species,Charles Darwin/Julian Huxley,3.98,0451529065,9780451529060,eng,576,805,75,9/2/2003,Signet Classics
24580,The Adventures of Tom Sawyer and Adventures of Huckleberry Finn,Mark Twain/Shelly Fisher Fishkin,4.08,0451528646,9780451528643,eng,520,33489,453,12/3/2002,Signet Classics
31462,Far from the Madding Crowd,Thomas Hardy/Suzanne Keen,3.94,0451528565,9780451528568,eng,400,340,33,10/1/2002,Signet Classics
37678,The Call of the Wild and Selected Stories: 100th Anniversary Ed.,Jack London/Alex Kershaw,3.82,0451527038,9780451527035,eng,192,54,12,11/1/1998,Signet Classics
41684,The Jungle Books,Rudyard Kipling/Alev Lytle Croutier,4.02,0451529758,9780451529756,eng,368,78036,692,5/3/2005,Signet Classics
35352,Long Gone Lonesome Blues (The Texas Brands  #4),Maggie Shayne,4.25,0373078544,9780373078547,eng,251,398,15,4/1/1998,Silhouette
26048,Dream Makers: Untamed / Less of a Stranger,Nora Roberts,3.80,0373285248,9780373285242,eng,411,989,32,9/19/2006,Silhouette Books
26052,First Impressions,Nora Roberts,3.73,0373285388,9780373285389,eng,301,5641,315,10/24/2006,Silhouette Books
40528,Time and Again (Time Travel #1-2),Nora Roberts,3.77,0373285337,9780373285334,eng,505,302,30,3/28/2006,Silhouette Books
12059,The Accidental Bodyguard (Accidental  #2),Ann Major,3.25,0373760035,9780373760039,eng,192,18,0,4/24/1996,Silhouette Desire
22225,The Princess Bride (Long  Tall Texans  #15),Diana Palmer,3.89,0373192827,9780373192823,eng,192,634,32,1/23/1998,Silhouette Romance
22227,The Sheik & the Princess Bride (Desert Rogues  #8),Susan   Mallery,3.95,0373246471,9780373246472,eng,256,506,22,10/25/2004,Silhouette Special Edition
13100,The Bible Cure For Diabetes,Don Colbert,3.84,0884196488,9780884196488,eng,96,21,1,8/19/1999,Siloam
478,Bowling Alone: The Collapse and Revival of American Community,Robert D. Putnam,3.80,0743203046,9780743203043,eng,544,4762,512,8/7/2001,Simon  Schuster
1824,The Men Who Stare at Goats,Jon Ronson,3.61,0743270606,9780743270601,eng,259,10679,899,4/10/2006,Simon  Schuster
1955,A Tale of Two Cities,Charles Dickens/Keith Cox/Cynthia Brantley Johnson,3.84,0743487605,9780743487603,eng,496,131,28,5/1/2004,Simon  Schuster
2253,Daily Reflections For Highly Effective People: Living the 7 Habits of Highly Successful People Every Day,Stephen R. Covey,3.90,0671887173,9780671887179,eng,384,336,26,3/21/1994,Simon  Schuster
2372,The Path Between the Seas: The Creation of the Panama Canal  1870-1914,David McCullough,4.20,0743262131,9780743262132,eng,697,12178,1042,6/1/2004,Simon  Schuster
2678,Gulliver's Travels / A Modest Proposal,Jonathan Swift/Jesse Gale,3.79,1416500391,9781416500391,eng,416,2161,50,8/1/2005,Simon  Schuster
5342,The Life of Our Lord: Written for His Children During the Years 1846 to 1849,Charles Dickens,4.01,0684865378,9780684865379,eng,128,1729,364,11/9/1999,Simon  Schuster
6174,Survival in Auschwitz,Primo Levi/Stuart J. Woolf/Philip Roth,4.32,0684826801,9780684826806,eng,187,29099,900,9/1/1995,Simon  Schuster
7752,Fear and Loathing in America: The Brutal Odyssey of an Outlaw Journalist  1968-1976,Hunter S. Thompson,4.08,0684873168,9780684873169,eng,784,3787,84,12/4/2001,Simon  Schuster
8852,Macbeth,William Shakespeare,3.90,0743477103,9780743477109,eng,249,592315,7791,7/1/2013,Simon  Schuster
9346,Our Endangered Values: America's Moral Crisis,Jimmy Carter,3.88,0743285018,9780743285018,eng,224,3193,236,9/26/2006,Simon  Schuster
10711,God Knows,Joseph Heller,3.80,0684841258,9780684841250,eng,368,2992,163,11/12/1997,Simon  Schuster
10718,Something Happened,Joseph Heller,3.52,0684841215,9780684841212,eng,576,6166,399,11/12/1997,Simon  Schuster
10884,Einstein: His Life and Universe,Walter Isaacson,4.11,0743264738,9780743264730,eng,675,113315,2833,4/10/2007,Simon  Schuster
10887,Kissinger,Walter Isaacson,3.94,0743286979,9780743286978,eng,896,2507,140,9/27/2005,Simon  Schuster
12944,King Lear,William Shakespeare/Barbara A. Mowat/Paul Werstine,3.91,0743484959,9780743484954,eng,384,215,11,8/1/2005,Simon  Schuster
12996,Othello,William Shakespeare,3.89,0743477553,9780743477550,eng,314,273070,4265,1/1/2004,Simon  Schuster
13002,Othello,William Shakespeare/Barbara A. Mowat/Paul Werstine,3.89,0743482824,9780743482820,eng,368,493,25,8/1/2004,Simon  Schuster
14318,Chronicles: Volume One,Bob Dylan,3.98,0743244583,9780743244589,eng,320,42014,1304,9/13/2005,Simon  Schuster
15613,Billy Budd  Sailor,Herman Melville,3.12,1416523723,9781416523727,eng,160,12599,687,8/1/2006,Simon  Schuster
15824,Will You Miss Me When I'm Gone? The Carter Family and Their Legacy in American Music,Mark Zwonitzer/Charles Hirshberg,4.28,074324382X,9780743243827,eng,432,894,99,2/23/2004,Simon  Schuster
16076,The Awakening and Selected Stories,Kate Chopin/Cynthia Brantley Johnson/Alyssa  Harad,3.92,0743487672,9780743487672,eng,296,9459,194,7/1/2004,Simon  Schuster
16886,Deadly Feasts: Tracking the Secrets of a Terrifying New Plague,Richard Rhodes,4.00,0684844257,9780684844251,eng,272,1121,76,5/22/1998,Simon  Schuster
17246,Macbeth,William Shakespeare/Paul Werstine/Barbara A. Mowat,3.90,0743482794,9780743482790,eng,272,522,35,8/1/2004,Simon  Schuster
18335,Out of the Woods,Chris Offutt,4.05,0684853760,9780684853765,eng,176,480,61,2/22/2000,Simon  Schuster
18639,Two Girls  Fat and Thin,Mary Gaitskill,3.64,0684843129,9780684843124,eng,320,1632,150,2/27/1998,Simon  Schuster
19413,The Quilter's Homecoming (Elm Creek Quilts  #10),Jennifer Chiaverini,4.04,0743260228,9780743260220,en-US,320,3865,248,4/10/2007,Simon  Schuster
20117,Joy Within,Joan Goldstein/Manuela Soares,4.38,0671763792,9780671763794,en-US,144,8,3,11/15/1990,Simon  Schuster
28116,The Know-It-All: One Man's Humble Quest to Become the Smartest Person in the World,A.J. Jacobs,3.76,0743250621,9780743250627,eng,389,24243,2326,10/10/2005,Simon  Schuster
31502,The Scarlet Pimpernel,Emmuska Orczy/Margaret Brantley,4.07,0743487745,9780743487740,en-US,358,348,67,7/1/2004,Simon  Schuster
32396,Henry IV  Part 1,William Shakespeare/Barbara A. Mowat/Paul Werstine,3.83,0743485041,9780743485043,eng,336,1604,146,1/1/2005,Simon  Schuster
32514,Sonnets,William Shakespeare/Barbara A. Mowat/Paul Werstine,4.25,0671722875,9780671722876,eng,391,701,41,2/1/2004,Simon  Schuster
33292,How to Win Friends and Influence People for Teen Girls,Donna Dale Carnegie,3.96,0743272773,9780743272773,eng,208,428,44,6/2/2005,Simon  Schuster
42519,Eisenhower: Soldier and President,Stephen E. Ambrose,3.98,0671747584,9780671747589,eng,640,10718,126,10/15/1991,Simon  Schuster
2166,The Old Man and the Sea,Ernest Hemingway/Donald Sutherland,3.77,0743564367,9780743564366,eng,3,393,77,5/1/2006,Simon  Schuster Audio
3593,Murder by Moonlight & Other Mysteries (New Adventures of Sherlock Holmes 19-24),NOT A BOOK,4.00,0743564677,9780743564670,eng,0,7,2,10/3/2006,Simon  Schuster Audio
3875,The Sun Also Rises,Ernest Hemingway/William Hurt,3.82,0743564413,9780743564410,eng,8,302,69,10/17/2006,Simon  Schuster Audio
10796,A Farewell to Arms,Ernest Hemingway/John Slattery,3.80,0743564375,9780743564373,eng,8,290,65,5/1/2006,Simon  Schuster Audio
11605,Riding the Bullet,Stephen King/Josh Hamilton,3.63,0743525876,9780743525879,eng,66,11649,270,5/1/2002,Simon  Schuster Audio
24591,The Short Stories  Vol 3,Ernest Hemingway/Stacy Keach,3.77,0743527291,9780743527293,eng,5,80,6,3/1/2003,Simon  Schuster Audio
38678,Peter Pan,J.M. Barrie/Tim Curry,4.08,0743564529,9780743564526,eng,5,46,7,10/5/2006,Simon  Schuster Audio
2718,Salt in His Shoes: Michael Jordan in Pursuit of a Dream,Deloris Jordan/Kadir Nelson/Roslyn M. Jordan,4.20,0689834195,9780689834196,eng,32,1178,173,11/1/2003,Simon  Schuster Books for Young Readers
26092,Double Identity,Margaret Peterson Haddix,4.02,0689873743,9780689873744,eng,224,276,52,10/1/2005,Simon  Schuster Books for Young Readers
41890,Who Wants a Cheap Rhinoceros?,Shel Silverstein,3.96,0689851138,9780689851131,eng,64,1907,124,8/1/2002,Simon  Schuster Books for Young Readers
45343,The Nixie's Song (Beyond the Spiderwick Chronicles  #1),Tony DiTerlizzi/Holly Black,3.73,0689871317,9780689871313,eng,162,9927,416,9/18/2007,Simon  Schuster Books for Young Readers
24172,Amelia's Notebook (Amelia's Notebooks  #1),Marissa Moss,4.01,1416909052,9781416909057,eng,40,5305,166,2/1/2006,Simon  Schuster/Paula Wiseman Books
26860,Michael's Golden Rules,Deloris Jordan/Roslyn M. Jordan/Michael Jordan/Kadir Nelson,3.93,0689870167,9780689870163,eng,32,83,22,1/23/2007,Simon  Schuster/Paula Wiseman Books
41488,Ghost Ship: A Cape Cod Story,Mary Higgins Clark/Wendell Minor,3.73,1416935142,9781416935148,eng,32,353,38,4/3/2007,Simon  Schuster/Paula Wiseman Books
297,Treasure Island,Robert Louis Stevenson,3.83,1416500294,9781416500292,eng,245,5967,276,6/1/2005,Simon & Schuster
2370,John Adams,David McCullough,4.06,0684813637,9780684813639,en-US,752,1852,285,5/1/2001,Simon & Schuster
4916,Angela's Ashes,Frank McCourt,4.11,0007718721,9780007718726,eng,224,711,64,12/17/1998,Simon & Schuster
10876,The Mutineer: Rants  Ravings  and Missives from the Mountaintop  1977-2005,Hunter S. Thompson,4.08,0684873176,9780684873176,eng,752,84,4,3/1/2013,Simon & Schuster
12299,The Scarlet Letter,Nathaniel Hawthorne,3.40,0743487567,9780743487566,eng,400,1373,68,5/1/2004,Simon & Schuster
16374,The Most of P.G. Wodehouse,P.G. Wodehouse,4.48,0743203585,9780743203586,eng,701,1872,106,11/1/2000,Simon & Schuster
18728,No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II,Doris Kearns Goodwin,4.18,0684804484,9780684804484,eng,633,37093,1171,10/1/1995,Simon & Schuster
21062,A Rose for the Crown,Anne Easter Smith,4.02,0743276876,9780743276870,eng,650,4685,264,3/14/2006,Simon & Schuster
22304,Life After God,Douglas Coupland,3.79,0743231511,9780743231510,eng,291,9882,338,7/1/2002,Simon & Schuster
27507,Plan of Attack,Bob Woodward/Alice Mayhew,3.68,0743255488,9780743255486,eng,480,4603,121,10/11/2004,Simon & Schuster
27514,Veil: The Secret Wars of the CIA 1981-1987,Bob Woodward,3.67,0743274032,9780743274036,eng,592,758,48,7/1/2005,Simon & Schuster
27516,The Brethren: Inside the Supreme Court,Bob Woodward/Scott Armstrong,4.11,0743274024,9780743274029,eng,592,3841,189,7/1/2005,Simon & Schuster
28558,The Coffin Dancer (Lincoln Rhyme  #2),Jeffery Deaver,4.16,0743275039,9780743275033,eng,358,38,1,11/1/2004,Simon & Schuster
28560,The Sleeping Doll (Kathryn Dance #1),Jeffery Deaver,3.93,0743260945,9780743260947,eng,428,357,58,6/5/2007,Simon & Schuster
28570,The Devil's Teardrop,Jeffery Deaver,4.00,0671038443,9780671038441,en-US,451,6283,268,4/1/2000,Simon & Schuster
34858,Comanche Moon,Larry McMurtry,4.03,0684807548,9780684807546,eng,752,202,30,11/6/1997,Simon & Schuster
37623,Sea of Thunder: Four Commanders and the Last Great Naval Campaign 1941-1945,Evan Thomas,4.11,0743252217,9780743252218,eng,415,2414,131,11/7/2006,Simon & Schuster
41459,Rachel Field's Hitty: Her First Hundred Years,Rosemary Wells/Susan Jeffers/Rachel Field,4.00,0689817169,9780689817168,eng,112,117,24,10/1/1999,Simon & Schuster
43527,Crazy Hot (The Au Pairs  #4),Melissa de la Cruz,3.94,141693961X,9781416939610,eng,271,2501,64,5/8/2007,Simon & Schuster
45546,Undaunted Courage: The Pioneering First Mission to Explore America's Wild Frontier,Stephen E. Ambrose,4.21,074347788X,9780743477888,eng,592,41236,1830,10/6/2003,Simon & Schuster
10713,Closing Time,Joseph Heller,3.02,0743239806,9780743239806,eng,464,106,9,7/1/2003,Simon & Schuster (Trade Division)
39637,Run (Fearless  #3),Francine Pascal,3.93,067103748X,9780671037482,eng,205,2262,50,3/1/2000,Simon & Schuster (Trade Division)
41492,Nighttime Is My Time,Mary Higgins Clark,3.82,074341263X,9780743412636,eng,434,11739,485,4/6/2004,Simon & Schuster Adult Publishing Group
28553,Dragondrums (Harper Hall  #3),Anne McCaffrey,4.07,0689860064,9780689860065,eng,243,28120,411,4/1/2003,Simon & Schuster Aladddin Paperbacks
5414,'Salem's Lot,Stephen King/Ron McLarty,4.02,0743536967,9780743536967,eng,17,227,54,1/19/2004,Simon & Schuster Audio
10593,The Shining,Stephen King/Campbell Scott,4.22,0743537009,9780743537001,eng,16,357,107,8/2/2005,Simon & Schuster Audio
32667,Blood and Smoke,Stephen King,3.92,0671046179,9780671046170,eng,4,6221,155,1/1/2000,Simon & Schuster Audio
20413,A Child's Garden of Verses,Robert Louis Stevenson/Tasha Tudor,4.30,0689823827,9780689823824,eng,67,22227,431,2/1/1999,Simon & Schuster Books for Young Readers
34908,Here  There Be Dragons (Chronicles of the Imaginarium Geographica  #1),James A. Owen,3.86,1416912274,9781416912279,en-US,326,10103,917,9/26/2006,Simon & Schuster Books for Young Readers
4600,Moo  Baa  La La La!,Sandra Boynton,4.20,0689861133,9780689861130,eng,14,28925,527,9/6/2004,Simon & Schuster Childrens Books
39633,Fear (Fearless  #23),Francine Pascal,3.97,0743449320,9780743449328,eng,208,436,6,9/1/2002,Simon & Schuster Childrens Books
39639,Alone (Fearless  #22),Francine Pascal,3.97,0743449312,9780743449311,eng,224,490,5,7/16/2002,Simon & Schuster Childrens Books
10620,Misery,Stephen King/María Mir,4.16,074323359X,9780743233590,spa,368,129,13,3/26/2002,Simon & Schuster Libros en Español
2203,John Adams,David McCullough,4.06,0743223136,9780743223133,eng,751,282649,5325,5/22/2001,Simon & Schuster Paperbacks
24768,Pretties (Uglies  #2),Scott Westerfeld,3.85,0689865392,9780689865398,eng,370,211060,8890,11/1/2005,Simon & Schuster Simon Pulse
12125,Homecoming (Tillerman Cycle  #1),Cynthia Voigt,3.94,0689851324,9780689851322,eng,416,18737,1081,8/1/2002,Simon Pulse
13831,Alanna: The First Adventure (Song of the Lioness  #1),Tamora Pierce,4.26,0689878559,9780689878558,eng,274,101059,3815,1/1/2005,Simon Pulse
13833,Emperor Mage (Immortals  #3),Tamora Pierce,4.29,1416903372,9781416903376,eng,358,49912,615,6/1/2005,Simon Pulse
13835,In the Hand of the Goddess (Song of the Lioness  #2),Tamora Pierce,4.24,0689878567,9780689878565,eng,264,77540,1396,1/1/2005,Simon Pulse
13837,Lioness Rampant (Song of the Lioness  #4),Tamora Pierce,4.28,0689878575,9780689878572,en-US,384,72386,1230,1/1/2005,Simon Pulse
15678,Come a Stranger (Tillerman Cycle  #5),Cynthia Voigt,3.89,068980444X,9780689804441,eng,256,1742,79,11/1/1995,Simon Pulse
24094,Wolf-Speaker (Immortals  #2),Tamora Pierce,4.21,1416903445,9781416903444,eng,344,44061,661,6/1/2005,Simon Pulse
24765,Specials (Uglies  #3),Scott Westerfeld,3.77,0689865406,9780689865404,eng,384,151825,6730,5/9/2006,Simon Pulse
24770,Uglies (Uglies  #1),Scott Westerfeld,3.86,0689865384,9780689865381,eng,425,516152,20708,2/8/2005,Simon Pulse
35347,The Last Story (Remember Me  #3),Christopher Pike,3.65,0689854595,9780689854590,eng,256,2208,62,9/1/2002,Simon Pulse
2367,Brave Companions: Portraits in History,David McCullough,3.98,0671792768,9780671792763,eng,240,3460,482,11/1/1992,Simon Schuster
18135,Romeo and Juliet,William Shakespeare/Paul Werstine/Barbara A. Mowat,3.74,0743477111,9780743477116,eng,368,1893917,14637,1/1/2004,Simon Schuster
42607,As You Like It,William Shakespeare,3.83,074348486X,9780743484862,eng,263,62368,1291,8/23/2011,Simon Schuster
3144,Drina Dances in Paris,Jean Estoril,4.16,0750000333,9780750000338,eng,194,14,4,4/1/1991,Simon and Schuster
3155,Drina Goes on Tour,Jean Estoril/Mabel Esther Allan,4.26,0750002468,9780750002462,eng,188,112,7,10/20/1991,Simon and Schuster
3682,A Great and Terrible Beauty (Gemma Doyle #1),Libba Bray,3.79,0689875347,9780689875342,eng,403,189652,8207,12/9/2003,Simon and Schuster
24119,M Is for Mayflower: A Massachusetts Alphabet,Margot Theis Raven/Jeannie Brett,4.00,1585360724,9781585360727,eng,40,27,4,10/1/2002,Sleeping Bear Press
38717,The Anthology at the End of the Universe: Leading Science Fiction Authors on Douglas Adams' The Hitchhiker's Guide to the Galaxy,Glenn Yeffeth/Don DeBrandt/Cory Doctorow/Bruce Bethke/Adam Roberts/Lawrence Watt-Evans/Selina Rosen/Mark W. Tiedemann/Jacqueline Carey/Susan Sizemore/Vox Day/Stephen Baxter/A.M. Dellamonica/Marguerite Krause/John Shirley/Adam-Troy Castro/Amy Berner/Maria  Alexander/Marie-Catherine Caillava/Mike Byrne,3.86,1932100563,9781932100563,eng,240,129,10,3/11/2005,Smart Pop
6536,Three Complete Novels: Postmortem / Body Of Evidence / All That Remains (Kay Scarpetta  #1  #2  #3),Patricia Cornwell,4.29,0765191121,9780765191120,en-US,822,476,16,10/1/1997,Smithmark Publishers
32692,Gerald's Game,Stephen King,3.51,0831727527,9780831727529,eng,332,117178,2678,9/1/1992,Smithmark Publishers
16789,The Good Fairies of New York,Martin Millar/Neil Gaiman,3.51,1933368365,9781933368368,eng,242,4343,563,9/8/2006,Soft Skull Press
14663,When Red Is Black (Inspector Chen Cao #3),Qiu Xiaolong,3.77,156947396X,9781569473962,eng,310,1141,120,8/1/2005,Soho Crime
24253,White Sky  Black Ice (Nathan Active Mystery  #1),Stan Jones,3.77,1569473331,9781569473337,eng,284,644,116,7/1/2003,Soho Crime
26229,Robert Van Gulik: His Life His Work,Janwillem van de Wetering/Arthur P. Yin,3.57,156947124X,9781569471241,eng,149,39,5,7/1/1998,Soho Press
25707,Aquinas's Shorter Summa: Saint Thomas's Own Concise Version of His Summa Theologica,Thomas Aquinas,4.14,1928832431,9781928832430,eng,412,213,8,12/1/2005,Sophia Institute Press
21739,The Visitor (Jack Reacher  #4),Lee Child/Hayward Morse/Garrick Hagon,4.09,1860428789,9781860428784,eng,15,4,0,10/1/2004,Soundings
21752,The Visitor (Jack Reacher  #4),Lee Child/Hayward Morse,4.09,1860429165,9781860429163,eng,14,7,1,5/1/2002,Soundings
27584,Sixty Million Frenchmen Can't Be Wrong,Jean-Benoît Nadeau/Julie Barlow,3.74,1402200455,9781402200458,eng,351,2164,212,5/1/2003,Sourcebooks
43960,Living La Dolce Vita: Bring the Passion  Laughter  and Serenity of Italy Into Your Daily Life,Raeleen D'Agostino Mautner,3.76,1570719276,0760789719271,eng,272,110,11,4/1/2003,Sourcebooks
32947,Outsiders Within: Writing on Transracial Adoption,Jane Jeong Trenka/Julia Chinyere Oparah,4.17,0896087646,9780896087644,eng,300,190,20,8/1/2006,South End Press
38400,To Win a Nuclear War: The Pentagon's Secret War Plans,Michio Kaku/Daniel Axelrod,3.94,0896083217,9780896083219,en-US,374,2,0,7/1/1999,South End Press (Boston)
17075,Lost World of Agharti: The Mystery of Vril Power,Alec MacLellan,3.84,0285633147,9780285633148,eng,232,24,0,3/21/1996,Souvenir Press
96,There's Always Enough: The Miraculous Move of God in Mozambique,Rolland Baker/Heidi Baker,4.46,1852402873,9781852402877,eng,192,34,6,4/28/2003,Sovereign World
1958,A Tale of Two Cities: Charles Dickens,SparkNotes,4.00,158663352X,9781586633523,eng,96,10,1,1/10/2002,Spark Publishing
7006,Hamlet,William Shakespeare,4.02,1411400429,9781411400429,eng,352,9,2,7/3/2003,SparkNotes
12225,A Streetcar Named Desire (SparkNotes Literature Guide),SparkNotes,3.29,1586634496,9781586634490,eng,96,0,0,7/15/2002,SparkNotes
13012,Julius Caesar,William Shakespeare/SparkNotes,3.68,1586638475,9781586638474,eng,256,769,78,7/3/2003,SparkNotes
19084,Aristotle's Ethics (SparkNotes Literature Guides),SparkNotes,3.00,158663822X,9781586638221,eng,80,2,0,6/13/2003,SparkNotes
22219,The Iliad (SparkNotes Literature Guides),SparkNotes/Homer,3.65,1586633716,9781586633714,eng,88,23,3,1/10/2002,SparkNotes
33157,A Midsummer Night's Dream (SparkNotes Literature Guide),SparkNotes/William Shakespeare,3.96,1586634046,9781586634049,eng,64,19,2,1/10/2002,SparkNotes
33197,Romeo and Juliet (SparkNotes Literature Guide),SparkNotes/Brian  Phillips/William Shakespeare,3.91,1586633589,9781586633585,eng,88,52,8,1/10/2002,SparkNotes
35244,Frankenstein (SparkNotes Literature Guide),SparkNotes/Mary Wollstonecraft Shelley,3.50,1586633570,9781586633578,eng,72,16,0,1/10/2002,SparkNotes
42612,As You Like It (No Fear Shakespeare),William Shakespeare/SparkNotes/John Crowther,3.83,1411401042,9781411401044,eng,256,265,36,6/22/2004,SparkNotes
20071,Westminster Abby,Micol Ostow,3.41,0142404136,9780142404133,eng,192,1169,83,5/5/2005,Speak
22205,This Lullaby,Sarah Dessen,4.03,0142501557,9780142501559,eng,345,163599,4453,3/8/2004,Speak
41659,Prom Anonymous,Blake Nelson,3.42,0142407453,9780142407455,eng,262,462,59,2/15/2007,Speak
32189,Sukhoi Su-27 Flanker (WarbirdTech  #42),Yefim Gordon/Peter Davison,3.00,1580070914,9781580070911,eng,104,6,0,4/1/2006,Specialty Press
827,The Diamond Age: Or  A Young Lady's Illustrated Primer,Neal Stephenson/Pedro Jorge Romero,4.19,0553380966,9780553380965,eng,499,71042,2767,5/2/2000,Spectra
22877,The Gap Into Power: A Dark and Hungry God Arises (Gap  #3),Stephen R. Donaldson,4.08,0553562606,9780553562606,eng,518,5460,89,10/21/2009,Spectra
25059,Brightness Reef (Uplift Storm Trilogy  #1),David Brin,3.90,0553573306,9780553573305,eng,661,8963,153,10/1/1996,Spectra
27889,Exile's Children (Exiles  #1),Angus Wells,3.54,0553299034,9780553299038,eng,688,122,5,10/1/1996,Spectra
28482,The Hand of Chaos (The Death Gate Cycle  #5),Margaret Weis/Tracy Hickman,4.06,0553563696,9780553563696,eng,446,16301,117,11/1/1993,Spectra
37900,Turn of the Cards (Wild Cards  #12),George R.R. Martin/Victor Milán,3.69,0553561529,9780553561524,eng,432,567,18,1/1/1993,Spectra
41822,The Stars  Like Dust (Galactic Empire  #1),Isaac Asimov,3.74,0553293435,9780553293432,eng,304,12547,424,12/1/1991,Spectra
824,The Cobweb,Neal Stephenson/J. Frederick George,3.61,0553383442,9780553383447,eng,448,2465,137,5/31/2005,Spectra Books
16542,The Black Tower (Philip José Farmer's The Dungeon  #1),Richard A. Lupoff/Bruce Coville/Philip José Farmer/Charles de Lint/Robin Wayne Bailey/Robert Gould,3.29,0553273469,9780553273465,eng,339,515,19,7/1/1988,Spectra Books
20253,House Harkonnen (Prelude to Dune #2),Brian Herbert/Kevin J. Anderson,3.67,0553580302,9780553580303,eng,733,13161,206,8/28/2001,Spectra Books
20873,Aliens: Nightmare Asylum,Steve Perry,3.67,0553561588,9780553561586,en-US,277,1118,54,4/1/1993,Spectra Books
28484,Into the Labyrinth (The Death Gate Cycle  #6),Margaret Weis/Tracy Hickman,4.11,0553567713,9780553567717,eng,441,18543,124,7/1/1994,Spectra Books
29581,Foundation and Empire (Foundation #2),Isaac Asimov,4.22,0553803727,9780553803723,eng,256,126226,2034,6/1/2004,Spectra Books
40364,The Martians (Mars Trilogy  #3.5),Kim Stanley Robinson,3.56,0553574019,9780553574012,eng,434,1495,92,10/3/2000,Spectra Books
11263,The Shrouded Walls,Susan Howatch,3.40,0751533939,9780751533934,eng,224,305,31,12/31/2010,Sphere
33817,Spencerville,Nelson DeMille,3.67,0751531243,9780751531244,eng,564,49,6,3/1/2008,Sphere
38398,Strings  Conformal Fields  and M-Theory (Graduate Texts in Contemporary Physics),Michio Kaku,4.15,0387988920,9780387988924,eng,531,49,1,12/17/1999,Springer
24779,The Castle of Llyr (The Chronicles of Prydain  #3),Lloyd Alexander,4.08,0805080503,9780805080506,eng,174,30401,723,5/16/2006,Square Fish
24781,The High King (The Chronicles of Prydain  #5),Lloyd Alexander,4.25,080508052X,9780805080520,eng,253,48088,954,5/16/2006,Square Fish
24785,The Foundling and Other Tales of Prydain,Lloyd Alexander,3.93,0805080538,9780805080537,eng,98,3637,157,5/16/2006,Square Fish
44821,Deadly Love (Francesca Cahill Deadly  #1),Brenda Joyce,3.96,0312977670,9780312977672,eng,338,755,52,1/15/2001,St. Martin's
4696,The Last Jew,Noah Gordon/Mirjana Cvekić/Ljiljana Cvekić,4.10,0312300530,9780312300531,eng,352,4360,189,8/15/2000,St. Martin's Griffin
6994,Dumbing Down Our Kids: Why American Children Feel Good About Themselves But Can't Read  Write or Add,Charles J. Sykes,3.71,0312148232,9780312148232,eng,352,169,29,9/15/1996,St. Martin's Griffin
7260,Dominion: The Power of Man  the Suffering of Animals  and the Call to Mercy,Matthew Scully,4.16,0312319738,9780312319731,eng,448,1171,135,10/8/2003,St. Martin's Griffin
10174,Jenny and the Jaws of Life: Short Stories,Jincy Willett/David Sedaris,3.74,0312306180,9780312306182,en-US,272,1307,178,9/14/2002,St. Martin's Griffin
13485,Think Like a Guy: How to Get a Guy by Thinking Like One,Giuliana DePandi,3.15,0312354371,9780312354374,en-US,172,115,23,6/27/2006,St. Martin's Griffin
15781,Sideways,Rex Pickett,3.69,0312342519,9780312342517,eng,368,4494,522,10/1/2004,St. Martin's Griffin
16944,The Gatekeeper: A Memoir,Terry Eagleton,3.78,0312316135,9780312316136,eng,192,96,10,6/2/2003,St. Martin's Griffin
18190,Bachelor Brothers' Bed & Breakfast Pillow Book,Bill Richardson,3.77,0312194404,9780312194406,eng,208,325,42,10/15/1998,St. Martin's Griffin
